,count,wins,winsPerRace,meanOdds,oddsTotal
Tiina Ruusunen,19,1,0.05263157894736842,31.157894736842106,592
Conny Görtz,19,2,0.10526315789473684,36.21052631578947,688
Elizabeth Talus,19,0,0.0,58.36842105263158,1109
Tommi Ilottu,19,0,0.0,46.89473684210526,891
Terno Åkerlund,19,0,0.0,66.0,1254
Jaakko Rahko,19,0,0.0,19.68421052631579,374
Kim Metsälä,19,0,0.0,39.73684210526316,755
Niklas Lindblad,19,2,0.10526315789473684,33.68421052631579,640
Sanna Salonen,19,9,0.47368421052631576,8.526315789473685,162
Johan Lundkvist,19,0,0.0,66.36842105263158,1261
Kimmo Kaipia,19,3,0.15789473684210525,13.157894736842104,250
Evelina Johansson,19,2,0.10526315789473684,26.894736842105264,511
Benny Karlsson,19,0,0.0,54.94736842105263,1044
Pasi Mankinen,19,0,0.0,46.78947368421053,889
Sanna Nygård,19,0,0.0,29.68421052631579,564
Arto Kirvesoja,19,0,0.0,36.0,684
Dimitrios Karolidis,19,2,0.10526315789473684,34.1578947368421,649
Stefan Sjöblom,19,2,0.10526315789473684,42.94736842105263,816
Andrei Vilkin,19,2,0.10526315789473684,29.526315789473685,561
René Jonassen,19,2,0.10526315789473684,10.947368421052632,208
Peter Bonn,19,0,0.0,47.31578947368421,899
Kristoffer Lunde Malme,19,2,0.10526315789473684,15.842105263157896,301
Per Oleg Midtfjeld,19,0,0.0,23.68421052631579,450
Roger Gustafsson,19,2,0.10526315789473684,14.789473684210526,281
Sven-Åke Eriksson,19,2,0.10526315789473684,23.63157894736842,449
Minna Pukkinen,19,1,0.05263157894736842,40.89473684210526,777
Paavo Reponen,18,3,0.16666666666666666,15.38888888888889,277
Kalevi Pelkonen,18,0,0.0,63.388888888888886,1141
Helena Edlund,18,2,0.1111111111111111,18.5,333
Karoliina Törmälehto,18,0,0.0,43.111111111111114,776
Ralf Bergström,18,1,0.05555555555555555,14.722222222222221,265
Aappo Kilvensalmi,18,1,0.05555555555555555,28.5,513
Benny Svensson,18,1,0.05555555555555555,77.33333333333333,1392
Liisa Puhakka,18,0,0.0,31.666666666666668,570
Jenny Lindmark,18,0,0.0,30.72222222222222,553
Jetta Mäkilehto,18,3,0.16666666666666666,38.55555555555556,694
Ulf Nilsson,18,1,0.05555555555555555,41.666666666666664,750
Kenneth Brenden,18,2,0.1111111111111111,40.77777777777778,734
Lars Eriksson,18,0,0.0,24.666666666666668,444
Mertsi Flink,18,0,0.0,34.44444444444444,620
Ann-Charlotte From,18,1,0.05555555555555555,30.88888888888889,556
Pentti Parkkonen,18,0,0.0,72.11111111111111,1298
Mikael Isaksson,18,0,0.0,100.94444444444444,1817
Niklas Johansson,18,1,0.05555555555555555,20.72222222222222,373
Björn Edvardsson,18,1,0.05555555555555555,19.61111111111111,353
Kajsa Gustavsson,18,1,0.05555555555555555,35.55555555555556,640
Erika Hallgren,18,0,0.0,84.33333333333333,1518
Olle Carlsson,18,1,0.05555555555555555,15.166666666666666,273
Rosali Kivitie,18,1,0.05555555555555555,10.38888888888889,187
Miia Jaskari,18,0,0.0,46.22222222222222,832
Helene Granqvist,18,3,0.16666666666666666,20.38888888888889,367
Heikki Valli,18,1,0.05555555555555555,33.22222222222222,598
Maija Kankkunen,18,0,0.0,43.55555555555556,784
Mikael Persson,18,1,0.05555555555555555,43.05555555555556,775
Linda Hjort,18,0,0.0,58.166666666666664,1047
Janina Aronen,18,0,0.0,82.44444444444444,1484
Camilla Collander,18,2,0.1111111111111111,30.444444444444443,548
Sami Fredin,18,0,0.0,110.16666666666667,1983
Aki Vekola,18,0,0.0,73.83333333333333,1329
Teuvo Kangas,18,0,0.0,59.888888888888886,1078
Pentti Jussinniemi,18,0,0.0,35.166666666666664,633
Jan Hägg,18,1,0.05555555555555555,22.88888888888889,412
Eija Vuorensyrjä,18,2,0.1111111111111111,23.5,423
Mathias Furuhjelm,18,2,0.1111111111111111,11.555555555555555,208
Mikael M Andersson,18,0,0.0,21.0,378
Pekka Tähkälä,18,1,0.05555555555555555,27.88888888888889,502
Lauri Inkinen,18,1,0.05555555555555555,16.444444444444443,296
Emelie Mörk,18,1,0.05555555555555555,27.444444444444443,494
Moa Eriksson,18,0,0.0,65.55555555555556,1180
Monika Niva,18,1,0.05555555555555555,40.44444444444444,728
Bernt-Olov Karlsson,18,0,0.0,26.61111111111111,479
Magnus L Johansson,18,2,0.1111111111111111,29.055555555555557,523
Janne Nivajärvi,18,3,0.16666666666666666,12.277777777777779,221
Juha Puhtimäki,18,7,0.3888888888888889,7.555555555555555,136
Harri Vaittinen,18,4,0.2222222222222222,11.333333333333334,204
Petri Lammi,18,0,0.0,63.77777777777778,1148
Jyrki Korhonen,18,3,0.16666666666666666,12.166666666666666,219
Anu Pessinen-Hirvelä,18,0,0.0,84.05555555555556,1513
Malin Stenqvist,18,1,0.05555555555555555,28.77777777777778,518
Robert Wesslin,18,0,0.0,58.22222222222222,1048
Mikko Rissanen,18,0,0.0,83.27777777777777,1499
Marko Lippo,18,4,0.2222222222222222,12.11111111111111,218
Matti Tolonen,18,2,0.1111111111111111,16.5,297
Minna Niinikoski,18,0,0.0,46.55555555555556,838
Sören Östman,18,0,0.0,39.55555555555556,712
Antero Lindgren,18,0,0.0,47.611111111111114,857
Sven Åke Lundh,18,0,0.0,59.111111111111114,1064
Piia Iivonen,18,0,0.0,75.38888888888889,1357
Emil Sillén,18,2,0.1111111111111111,51.22222222222222,922
Glenn Andresen,18,1,0.05555555555555555,28.88888888888889,520
Tauno Mäenpää,18,0,0.0,59.27777777777778,1067
Ylva Welén,18,1,0.05555555555555555,35.27777777777778,635
Mikael Pettersson,18,0,0.0,46.611111111111114,839
Tapani Huhtala,18,4,0.2222222222222222,17.77777777777778,320
Cathrin Bergström,18,3,0.16666666666666666,30.22222222222222,544
Teija Paananen,18,2,0.1111111111111111,28.5,513
Tiina Naumanen,18,3,0.16666666666666666,7.333333333333333,132
Ari Syväjärvi,18,2,0.1111111111111111,29.72222222222222,535
Pethra Prytz,18,3,0.16666666666666666,11.88888888888889,214
Henna Pakarinen,18,1,0.05555555555555555,25.666666666666668,462
William Strand,18,2,0.1111111111111111,24.166666666666668,435
Jukka Tenhu,18,1,0.05555555555555555,36.72222222222222,661
Ville Grönstrand,18,2,0.1111111111111111,21.77777777777778,392
Johan Leijon,18,2,0.1111111111111111,16.166666666666668,291
Mika Rautiainen,18,1,0.05555555555555555,28.333333333333332,510
Mikael Lundmark,18,0,0.0,36.666666666666664,660
Jörgen Carlström,18,0,0.0,55.55555555555556,1000
Josefine Virdhage,18,0,0.0,10.944444444444445,197
Johanna Valtonen,18,1,0.05555555555555555,37.666666666666664,678
Sanna Hakanen,18,0,0.0,27.72222222222222,499
Aija Tikkanen,18,1,0.05555555555555555,38.05555555555556,685
Fanny Carlsson,18,1,0.05555555555555555,40.94444444444444,737
Ebba Ödling,18,1,0.05555555555555555,66.0,1188
Teemu Petäjävuori,18,1,0.05555555555555555,42.333333333333336,762
Jouni Hinkkanen,18,1,0.05555555555555555,24.22222222222222,436
Marie Andersson,18,0,0.0,83.72222222222223,1507
Jan Sandberg,18,0,0.0,50.111111111111114,902
Christer Johansson,18,5,0.2777777777777778,47.888888888888886,862
Rauno Parviainen,18,0,0.0,53.833333333333336,969
Petri Korkiakoski,18,4,0.2222222222222222,6.555555555555555,118
Pauliina Miettinen,18,2,0.1111111111111111,28.666666666666668,516
Lars-Ivan Heidenberg,18,0,0.0,40.94444444444444,737
Mauri Elfving,18,4,0.2222222222222222,6.5,117
Sophia Jacobsen,18,6,0.3333333333333333,11.833333333333334,213
Heli Hautala,18,1,0.05555555555555555,49.27777777777778,887
Frida Olofsson,18,0,0.0,48.0,864
Kati Kuivakoski,18,1,0.05555555555555555,31.333333333333332,564
Jarno Rauhala,18,6,0.3333333333333333,11.833333333333334,213
Johnny Olovsson,18,0,0.0,34.55555555555556,622
Timo Vainikainen,18,4,0.2222222222222222,23.5,423
Juhani Hiipakka,18,0,0.0,44.833333333333336,807
Urban Thunegård,18,1,0.05555555555555555,36.77777777777778,662
John Mogset,18,3,0.16666666666666666,20.666666666666668,372
Lars Nordqvist,18,2,0.1111111111111111,42.0,756
Thure Larsson,18,0,0.0,76.27777777777777,1373
Tuomas Vasala,18,2,0.1111111111111111,15.944444444444445,287
Johnny Jansson,18,0,0.0,36.166666666666664,651
Alpo Kangas,18,2,0.1111111111111111,16.333333333333332,294
Kim Keinänen,18,1,0.05555555555555555,50.333333333333336,906
Uno Östlund,18,0,0.0,73.44444444444444,1322
Jaakko Tuononen,18,6,0.3333333333333333,19.166666666666668,345
Robin Andersson,18,1,0.05555555555555555,40.111111111111114,722
Ingela M Nilsson,18,1,0.05555555555555555,40.94444444444444,737
Heikki Repo,18,0,0.0,54.166666666666664,975
Ingegerd Viklund,18,0,0.0,25.055555555555557,451
Ove Sandgren,18,0,0.0,42.5,765
Titta Kärki,18,7,0.3888888888888889,5.777777777777778,104
Jessica Gustafsson,18,0,0.0,55.388888888888886,997
René Aebischer,18,4,0.2222222222222222,15.0,270
Maria Bengtsson,18,1,0.05555555555555555,62.5,1125
Jonna Puronaho,18,1,0.05555555555555555,23.77777777777778,428
Anders K Brekke,18,2,0.1111111111111111,38.22222222222222,688
Reidun Böhn,18,2,0.1111111111111111,23.0,414
Ilona Larsson,18,3,0.16666666666666666,17.166666666666668,309
Pentti Tikkinen,18,1,0.05555555555555555,56.666666666666664,1020
Jenni Tenhunen,18,3,0.16666666666666666,15.722222222222221,283
Katri Pakarinen,18,2,0.1111111111111111,20.77777777777778,374
Jonas Florén,18,1,0.05555555555555555,54.166666666666664,975
Severin Aarskog,18,7,0.3888888888888889,11.555555555555555,208
Lars Norberg,18,2,0.1111111111111111,18.61111111111111,335
Jan Skytén,18,0,0.0,59.94444444444444,1079
Helena Halinen,17,0,0.0,55.05882352941177,936
Jeanette Karlsson,17,1,0.058823529411764705,26.58823529411765,452
Katri Lahtinen,17,3,0.17647058823529413,10.882352941176471,185
Pauli Savolainen,17,1,0.058823529411764705,27.58823529411765,469
Susanna Mäkelä,17,1,0.058823529411764705,48.529411764705884,825
Lina Kollman,17,1,0.058823529411764705,25.823529411764707,439
Mikael Laudon,17,4,0.23529411764705882,14.294117647058824,243
Erkki Aro,17,0,0.0,70.0,1190
Anne Lappi,17,0,0.0,32.588235294117645,554
Ove Nilsson,17,0,0.0,48.94117647058823,832
Caroline Björkegren,17,5,0.29411764705882354,23.470588235294116,399
Simo Kanala,17,3,0.17647058823529413,14.588235294117647,248
Eveliina Sarismala,17,0,0.0,36.470588235294116,620
Timo Rintanen,17,3,0.17647058823529413,18.941176470588236,322
Janita Ilomäki,17,3,0.17647058823529413,26.41176470588235,449
Teuvo Levula,17,0,0.0,105.23529411764706,1789
Jarmo Bergbacka,17,0,0.0,46.470588235294116,790
Arto Fagerlund,17,0,0.0,60.76470588235294,1033
Anssi Kylkisalo,17,2,0.11764705882352941,29.41176470588235,500
Miia Krekilä,17,0,0.0,38.05882352941177,647
Boo Lindahl,17,1,0.058823529411764705,25.176470588235293,428
Emma Gran,17,0,0.0,80.23529411764706,1364
Heikki Räisänen,17,0,0.0,49.94117647058823,849
Mertsi Salminen,17,0,0.0,46.23529411764706,786
Uno Fredriksson,17,1,0.058823529411764705,27.647058823529413,470
Karl O Johansson,17,4,0.23529411764705882,10.529411764705882,179
Sari Sormunen,17,2,0.11764705882352941,30.0,510
Matti Lampinen,17,1,0.058823529411764705,18.705882352941178,318
Petri Lindholm,17,3,0.17647058823529413,28.647058823529413,487
Veli-Pekka Korhonen,17,0,0.0,27.11764705882353,461
Pasi Laurila,17,0,0.0,97.6470588235294,1660
Camilla Svahn,17,1,0.058823529411764705,38.64705882352941,657
Eino Rampanen,17,1,0.058823529411764705,28.235294117647058,480
Liselott Stenström,17,0,0.0,52.1764705882353,887
Veronika Larsson,17,1,0.058823529411764705,26.941176470588236,458
Simon Wall,17,6,0.35294117647058826,15.588235294117647,265
Lena Andersson,17,0,0.0,24.235294117647058,412
Beatrice Fahlstedt,17,1,0.058823529411764705,36.470588235294116,620
Yngve Gustavsson,17,2,0.11764705882352941,15.0,255
Stig Otto Johansson,17,0,0.0,44.294117647058826,753
Juho Oikarainen,17,0,0.0,55.588235294117645,945
Sanna Lehto,17,1,0.058823529411764705,25.470588235294116,433
Sven-Gunnar Ekström,17,0,0.0,39.705882352941174,675
Håkan Noldal,17,0,0.0,69.23529411764706,1177
Bertil Ådin,17,3,0.17647058823529413,18.294117647058822,311
Veli Juhani Joukainen,17,1,0.058823529411764705,40.529411764705884,689
Håkan Pettersson,17,1,0.058823529411764705,29.470588235294116,501
Mari Huhtanen,17,1,0.058823529411764705,36.76470588235294,625
Morten Juul,17,0,0.0,11.470588235294118,195
Reijo Koivisto,17,0,0.0,39.88235294117647,678
Emmelie Fischer,17,2,0.11764705882352941,19.11764705882353,325
Timo Kannisto,17,0,0.0,32.1764705882353,547
Jenni Vihervuori,17,0,0.0,21.647058823529413,368
Patrick de Haan,17,5,0.29411764705882354,10.294117647058824,175
Joachime Gustafsson,17,3,0.17647058823529413,28.529411764705884,485
Sami Ylisaukko-Oja,17,0,0.0,46.64705882352941,793
Amanda Karlsson,17,0,0.0,47.411764705882355,806
Thomas Edström,17,1,0.058823529411764705,38.94117647058823,662
Martin Westerlund,17,0,0.0,20.11764705882353,342
Samppa Vähäkuopus,17,0,0.0,35.11764705882353,597
Joanna Strandberg,17,0,0.0,52.1764705882353,887
Mika Åkerlund,17,0,0.0,79.05882352941177,1344
Sanna Vainionpää,17,0,0.0,50.23529411764706,854
Mikael C Nilsson,17,5,0.29411764705882354,9.588235294117647,163
Inga-Lill Andersson,17,1,0.058823529411764705,24.705882352941178,420
Dimitri Nyman,17,2,0.11764705882352941,30.058823529411764,511
Ireén Lycken,17,1,0.058823529411764705,43.05882352941177,732
Lauri Koukkunen,17,0,0.0,8.470588235294118,144
Sami Soininen,17,1,0.058823529411764705,31.705882352941178,539
Torsten Hellström,17,3,0.17647058823529413,24.352941176470587,414
Folke Pettersson,17,1,0.058823529411764705,24.705882352941178,420
Mari Salminen,17,6,0.35294117647058826,4.647058823529412,79
Boo Folkeson,17,0,0.0,63.11764705882353,1073
Åsa Wassberg Englund,17,0,0.0,50.0,850
Jan Swedberg,17,0,0.0,26.11764705882353,444
Sari Määttä,17,2,0.11764705882352941,46.294117647058826,787
Manu Taittonen,17,0,0.0,25.058823529411764,426
Peter Söderberg,17,1,0.058823529411764705,42.88235294117647,729
Mats E Djuse,17,4,0.23529411764705882,20.941176470588236,356
Bengt Åke E Andersson,17,0,0.0,107.88235294117646,1834
Miia Salminen,17,0,0.0,49.529411764705884,842
Sten-Inge Friman,17,1,0.058823529411764705,19.294117647058822,328
Therese Andersson,17,0,0.0,30.764705882352942,523
Fredrik Lilljeqvist,17,1,0.058823529411764705,27.470588235294116,467
Risto Kauppinen,17,3,0.17647058823529413,10.117647058823529,172
Bert Svensson,17,0,0.0,29.235294117647058,497
Jyri Hellevuo,17,0,0.0,27.823529411764707,473
Simo Huikari,17,0,0.0,37.705882352941174,641
Gösta Olsson,17,0,0.0,36.23529411764706,616
Katri Teini,17,0,0.0,31.235294117647058,531
Esa Lukkari,17,2,0.11764705882352941,29.470588235294116,501
Jari Vuorio,17,2,0.11764705882352941,35.35294117647059,601
Gabriella Eriksson,17,0,0.0,48.94117647058823,832
Pär Thole,17,4,0.23529411764705882,7.9411764705882355,135
Eija Karppinen,17,0,0.0,27.41176470588235,466
Joni Irri,17,0,0.0,83.05882352941177,1412
Monika Törmälä,17,0,0.0,34.705882352941174,590
Benny Westman,17,1,0.058823529411764705,40.05882352941177,681
Ari Oinonen,17,0,0.0,41.23529411764706,701
Knut Nilsson,17,0,0.0,108.0,1836
Henna Leivo,17,0,0.0,54.88235294117647,933
Olav Aune,17,3,0.17647058823529413,43.76470588235294,744
Mari Stefansdotter,17,1,0.058823529411764705,18.41176470588235,313
Rolf Algotsson,17,1,0.058823529411764705,25.529411764705884,434
Teija Lehtonen,17,2,0.11764705882352941,19.294117647058822,328
Ulla König,17,0,0.0,69.58823529411765,1183
Antti Alanko,17,3,0.17647058823529413,17.88235294117647,304
Kaj Augustsson,17,0,0.0,48.05882352941177,817
Britta Smedman,17,0,0.0,41.35294117647059,703
Matti Nissinen,17,0,0.0,16.352941176470587,278
Jorma Liimatainen,17,1,0.058823529411764705,48.64705882352941,827
Ulf T Johansson,17,0,0.0,35.411764705882355,602
Lena Wahlgren,17,3,0.17647058823529413,28.11764705882353,478
Anna Rytthammar,17,0,0.0,96.76470588235294,1645
Anton Sverre,17,1,0.058823529411764705,28.235294117647058,480
Hannu-Pekka Korpi,17,1,0.058823529411764705,18.823529411764707,320
Sven Anders Svensson,17,1,0.058823529411764705,35.588235294117645,605
Sten-Åke Svensson,17,0,0.0,34.23529411764706,582
Jorma Ketola,17,0,0.0,26.0,442
Helena Granados-Wiborgh,17,0,0.0,45.529411764705884,774
Juha Lyyski,17,0,0.0,92.17647058823529,1567
Pekka Korhonen,17,1,0.058823529411764705,24.0,408
Teijo Granath,17,1,0.058823529411764705,57.88235294117647,984
Ville-Pekka Ranta,17,0,0.0,65.0,1105
Sinikka Pöyry,17,0,0.0,21.764705882352942,370
Catrin Pettersson,17,1,0.058823529411764705,56.705882352941174,964
Jennie Ek,17,0,0.0,34.411764705882355,585
Marcus Sundberg,17,2,0.11764705882352941,9.470588235294118,161
Erika Sellgren,17,1,0.058823529411764705,35.411764705882355,602
Jukka Lievonen,17,1,0.058823529411764705,58.529411764705884,995
Daniel Nilsson,17,3,0.17647058823529413,41.76470588235294,710
Niina Ylijääskö,17,0,0.0,80.29411764705883,1365
Rune Larsson,17,0,0.0,59.411764705882355,1010
Jessica Erlandsson,17,2,0.11764705882352941,19.058823529411764,324
Annette Holgersson,17,0,0.0,50.35294117647059,856
Minna Orava,17,1,0.058823529411764705,50.1764705882353,853
Juha-Pekka Hanhimäki,17,3,0.17647058823529413,16.41176470588235,279
Richard Berg,17,3,0.17647058823529413,11.058823529411764,188
Lena Lodin,17,0,0.0,86.41176470588235,1469
Hans Eriksson,17,1,0.058823529411764705,64.11764705882354,1090
Håkan Emilsson,17,0,0.0,39.588235294117645,673
Leif A Flink,17,0,0.0,49.23529411764706,837
Inka Kaihlaniemi,16,5,0.3125,17.5,280
Henna Säävälä,16,1,0.0625,24.75,396
Katja Siikavirta,16,0,0.0,55.75,892
Marina Ginman,16,0,0.0,20.4375,327
Håkan Berggren,16,2,0.125,33.0,528
Anniina Suojanen,16,0,0.0,54.5,872
Arvi Åman,16,0,0.0,47.125,754
Juhani Talasmäki,16,0,0.0,49.4375,791
Lena Wallin,16,3,0.1875,22.0,352
Henrik B Christiansen,16,2,0.125,30.25,484
Marcus Marcelius Samnegård,16,0,0.0,45.0625,721
Patrik T Eriksson,16,3,0.1875,26.75,428
Marko Taimi,16,0,0.0,35.9375,575
Tomi Puranen,16,2,0.125,19.125,306
Seppo Kankainen,16,4,0.25,9.0625,145
Göran P Nordin,16,0,0.0,32.9375,527
Kurt O Eriksson,16,3,0.1875,19.375,310
Kalevi Mulari,16,0,0.0,20.25,324
Janne Kuosmanen,16,2,0.125,17.875,286
Martti Holma,16,1,0.0625,13.25,212
Karina Pettersson,16,0,0.0,39.125,626
Mikko Kolehmainen,16,0,0.0,99.5,1592
Nilsgunnar Johansson,16,1,0.0625,38.9375,623
Risto Tupamäki,16,3,0.1875,11.1875,179
Jyri Mämmi,16,3,0.1875,16.9375,271
Tia Malinen,16,3,0.1875,14.9375,239
Amanda Johansson,16,1,0.0625,39.0,624
Mikko Pitkänen,16,2,0.125,52.375,838
Jan Hagman,16,2,0.125,22.25,356
Markus Aho,16,4,0.25,27.4375,439
Andrzej Karasiewicz,16,1,0.0625,39.875,638
Caroline Bjärtorp,16,2,0.125,23.3125,373
Alpo Kinnunen,16,0,0.0,32.6875,523
Alice Molin,16,1,0.0625,37.75,604
Leila Skov-Anderss.,16,1,0.0625,32.5,520
Maria Eriksson,16,0,0.0,95.125,1522
Matilda Persson,16,1,0.0625,25.125,402
Tanja Salomaa,16,0,0.0,50.25,804
Jörgen Ekelund,16,1,0.0625,64.375,1030
Jessica Sundberg,16,0,0.0,26.4375,423
Per-Ola Åkesson,16,1,0.0625,32.5,520
Carola Eklund,16,0,0.0,33.875,542
Johan Danielsson,16,5,0.3125,12.875,206
Henna Haavisto,16,0,0.0,20.4375,327
Jaakko Mäntylä,16,0,0.0,58.6875,939
Teresa Cardin,16,0,0.0,35.6875,571
Lars Åslund,16,1,0.0625,27.5,440
Therese Söderström,16,0,0.0,26.875,430
Riikka Ylilammi,16,1,0.0625,38.25,612
Ainomaija Nuutinen,16,0,0.0,55.4375,887
Noralf Braekken,16,0,0.0,19.375,310
Janne Haapiainen,16,0,0.0,26.9375,431
Mats Dannevall,16,1,0.0625,39.1875,627
Anssi Penttilä,16,6,0.375,14.125,226
Tarja Karppinen,16,4,0.25,22.5625,361
Roy Dahlqvist,16,0,0.0,62.9375,1007
Tord Uppling,16,2,0.125,30.3125,485
Lars G Kvåle,16,1,0.0625,19.4375,311
Mattias Jakobsson,16,0,0.0,44.5625,713
Torbjörn Westman,16,6,0.375,35.3125,565
Susanne Andersson,16,3,0.1875,29.75,476
Ann-Sofie Mowitz,16,1,0.0625,31.375,502
Ingemar Svalenström,16,3,0.1875,40.875,654
Seija Laine,16,1,0.0625,18.875,302
Anne-Cathrin Gustafsson,16,0,0.0,38.0625,609
Pekka Mäki-Peura,16,2,0.125,35.625,570
Jörgen Deivall,16,1,0.0625,32.1875,515
Markku Järvinen,16,0,0.0,80.375,1286
Joakim Palm,16,0,0.0,49.1875,787
Mikael Englund,16,0,0.0,30.25,484
Tommi Ruusu,16,3,0.1875,14.0,224
Roger L Berglund,16,2,0.125,27.0625,433
Pekka Salminen,16,0,0.0,71.8125,1149
Riina Niemi,16,0,0.0,40.8125,653
Anna Björk,16,0,0.0,38.75,620
Sandra K Eriksson,16,1,0.0625,44.25,708
Paavo Komulainen,16,0,0.0,26.0625,417
Morten A Pedersen,16,1,0.0625,26.5625,425
Petra Suvinen,16,6,0.375,13.1875,211
Yvonne Wizén,16,0,0.0,27.25,436
Elina Olkkonen,16,0,0.0,55.25,884
Kimmo Jakobsson,16,0,0.0,48.0,768
Amanda Kjerlander,16,1,0.0625,57.5625,921
Vincent Eliasson,16,0,0.0,41.875,670
Mirja Majuri,16,0,0.0,61.5625,985
Märt Pello,16,0,0.0,75.4375,1207
Venla Jauhiainen,16,3,0.1875,15.625,250
Anu Hakala,16,2,0.125,26.5,424
Tuomo Tapaninen,16,0,0.0,68.875,1102
Ann-Christin Larsson,16,0,0.0,28.9375,463
Emmelie Palm Gustavsson,16,2,0.125,33.875,542
Hans Hansen,16,0,0.0,34.625,554
Marko Vähämaa,16,1,0.0625,41.625,666
Rune L Larsson,16,1,0.0625,43.1875,691
Eeva-Liisa Kallio,16,0,0.0,24.625,394
Jyrki Tonttila,16,0,0.0,40.625,650
Valtteri Vahvaselkä,16,0,0.0,45.0,720
Jonas Walje,16,4,0.25,30.3125,485
Elina Yli-Kortesniemi,16,1,0.0625,27.375,438
Kent Strandberg,16,0,0.0,42.6875,683
Kennet Särs,16,0,0.0,43.5625,697
Annika Ström,16,1,0.0625,38.5625,617
Oiva Käsnänen,16,7,0.4375,6.0,96
Anders Funck,16,1,0.0625,49.5,792
Paula Tervonen,16,1,0.0625,37.1875,595
Mirell Hampusson,16,3,0.1875,16.5,264
Hemmi Salminen,16,1,0.0625,29.5,472
Jussi Tuominiemi,16,0,0.0,69.125,1106
Heidi Svensson,16,0,0.0,62.6875,1003
Leif Sjölander,16,1,0.0625,27.0,432
Henna Mikkonen,16,0,0.0,50.875,814
Teija Collin,16,0,0.0,35.1875,563
Pasi Holma,16,0,0.0,38.5,616
Raimo Ojapalo,16,1,0.0625,16.875,270
Henri Tapala,16,1,0.0625,13.125,210
Tommy Carlsson,16,0,0.0,98.5625,1577
Rebecca Persson,16,0,0.0,34.1875,547
Matti Tokkola,16,2,0.125,26.875,430
Matti Arminen,16,0,0.0,39.0625,625
Elina Oksanen,16,2,0.125,16.4375,263
Linda Lundgren,16,0,0.0,93.25,1492
Eva Lindberg,16,0,0.0,79.6875,1275
Riikka Helasranta,16,4,0.25,19.375,310
Olov G Hansson,16,2,0.125,43.3125,693
Aarni Renfors,16,0,0.0,81.625,1306
Annelie Almgren,16,0,0.0,33.3125,533
Henna-Riikka Puolakka,16,2,0.125,18.25,292
Mauri Parkkari,16,0,0.0,34.625,554
Carina Junermark,16,1,0.0625,39.5625,633
Sami Tyni,16,1,0.0625,34.0,544
Jörgen Wiklund,15,1,0.06666666666666667,34.06666666666667,511
Susanna Rantala,15,2,0.13333333333333333,19.4,291
Arne Tjärnström,15,0,0.0,52.13333333333333,782
Ingela Liljestrand-Rooth,15,1,0.06666666666666667,35.733333333333334,536
Tomi Ojanen,15,2,0.13333333333333333,15.133333333333333,227
Sören Kolberg,15,5,0.3333333333333333,5.333333333333333,80
Ulf Kjellsson,15,1,0.06666666666666667,25.533333333333335,383
Frida Wikström,15,0,0.0,41.86666666666667,628
Teuvo Aittamäki,15,0,0.0,22.066666666666666,331
Maria Honkala,15,0,0.0,39.666666666666664,595
Kjell Stenmark,15,0,0.0,33.13333333333333,497
Sofi Edfelt,15,0,0.0,73.53333333333333,1103
Nils Gunnar Andersson,15,0,0.0,53.86666666666667,808
Gunnar Svahn,15,0,0.0,58.333333333333336,875
Nina Kalapudas,15,0,0.0,43.2,648
Boris Björlin,15,1,0.06666666666666667,24.533333333333335,368
Staffan Sundgren,15,0,0.0,26.266666666666666,394
Tuomo Laurila,15,0,0.0,43.0,645
Alf Johansson,15,0,0.0,108.53333333333333,1628
Arthur Leportier,15,0,0.0,68.46666666666667,1027
Lena Wigh,15,1,0.06666666666666667,40.8,612
Jan Mohlin,15,0,0.0,31.866666666666667,478
Therese Bergstrand Landley,15,0,0.0,52.666666666666664,790
Sören Frisk,15,3,0.2,42.0,630
Sebastian Långström,15,1,0.06666666666666667,13.533333333333333,203
Kalevi Salmela,15,2,0.13333333333333333,10.533333333333333,158
Laila Rahko,15,0,0.0,72.6,1089
Antti Laihola,15,3,0.2,23.866666666666667,358
Mikael Åström,15,0,0.0,64.4,966
Tor O Mikalsen,15,0,0.0,62.0,930
Erika Larsson,15,0,0.0,87.6,1314
Johan Lindqvist,15,0,0.0,43.2,648
Tord Blomkvist,15,1,0.06666666666666667,39.266666666666666,589
Kaisamaria Korhonen,15,0,0.0,42.53333333333333,638
Pasi Alakunnas,15,2,0.13333333333333333,18.533333333333335,278
Eero Pajumäki,15,5,0.3333333333333333,7.533333333333333,113
Per Wikman,15,2,0.13333333333333333,10.4,156
Pertti Ojala,15,0,0.0,52.4,786
Kajsa Englund,15,0,0.0,49.733333333333334,746
Andreas Opheim,15,2,0.13333333333333333,10.066666666666666,151
Susanne Gustafsson,15,2,0.13333333333333333,18.266666666666666,274
Henrik Åslund,15,5,0.3333333333333333,9.8,147
Mona Winkvist,15,5,0.3333333333333333,8.2,123
Tapani Hautala,15,1,0.06666666666666667,71.33333333333333,1070
Jonna Andersson,15,0,0.0,82.2,1233
Catrin Hallberg,15,1,0.06666666666666667,23.266666666666666,349
Angelica Björk,15,0,0.0,46.93333333333333,704
Sanna Pitkänen,15,2,0.13333333333333333,15.733333333333333,236
Antti Hirvonen,15,3,0.2,23.333333333333332,350
Timo Takala,15,0,0.0,69.73333333333333,1046
Seppo Schwartz,15,0,0.0,27.333333333333332,410
Hans Bodevind,15,1,0.06666666666666667,19.6,294
Bert Ohlsson,15,3,0.2,22.6,339
Torbjörn Ruthström,15,1,0.06666666666666667,15.0,225
