,count,wins,winsPerRace,meanOdds,oddsTotal
Made in Sweden* (SE),12,2,0.16666666666666666,28.166666666666668,338
Tupla-Siro,12,4,0.3333333333333333,5.916666666666667,71
Galantis* (SE),12,2,0.16666666666666666,29.083333333333332,349
Anna Baffel* (SE),12,1,0.08333333333333333,42.583333333333336,511
Tuli-Hisker,12,0,0.0,52.25,627
Sycamore Broline* (SE),12,1,0.08333333333333333,16.333333333333332,196
I Come in Peace* (SE),12,2,0.16666666666666666,24.083333333333332,289
Desert Runner* (US),12,1,0.08333333333333333,18.333333333333332,220
Hexan Tuiskutar,12,0,0.0,31.166666666666668,374
Timetopaythepipe* (SE),12,0,0.0,25.75,309
Shotproof (NO),12,3,0.25,7.916666666666667,95
Singel Fey,12,0,0.0,48.75,585
Mily* (SE),12,4,0.3333333333333333,15.333333333333334,184
Nygårds Hero* (SE),12,0,0.0,67.41666666666667,809
Greenleaf Slim* (FI),12,0,0.0,43.916666666666664,527
Moving On Up,12,1,0.08333333333333333,20.083333333333332,241
Travat Frontline* (SE),12,0,0.0,28.166666666666668,338
The Muffin Man* (SE),12,3,0.25,10.583333333333334,127
Miss Ladyburn* (SE),12,1,0.08333333333333333,18.0,216
Hot Collection* (SE),12,1,0.08333333333333333,72.33333333333333,868
Appassionata* (SE),12,1,0.08333333333333333,9.5,114
Bette Streamline* (SE),12,1,0.08333333333333333,22.416666666666668,269
Vilma Frontline* (SE),12,0,0.0,21.333333333333332,256
Willmin* (SE),12,1,0.08333333333333333,4.75,57
Aileron* (SE),12,2,0.16666666666666666,14.75,177
Fast and Quick* (SE),12,2,0.16666666666666666,7.416666666666667,89
Mad Joking Boy,12,0,0.0,56.083333333333336,673
Obelix M.*,12,2,0.16666666666666666,32.083333333333336,385
Brake Cooling* (SE),12,2,0.16666666666666666,47.583333333333336,571
Midsummer Bell,12,0,0.0,5.416666666666667,65
One is Enough* (SE),12,0,0.0,25.416666666666668,305
Bottnas Estelle* (SE),12,0,0.0,26.333333333333332,316
Am I Wrong* (SE),12,2,0.16666666666666666,34.833333333333336,418
Åstrons Flamma* (SE),12,0,0.0,58.25,699
Taxi Jane* (SE),12,1,0.08333333333333333,42.916666666666664,515
Jillian Boko* (SE),12,1,0.08333333333333333,10.25,123
Conrads Massiv* (SE),12,1,0.08333333333333333,16.416666666666668,197
B.B.S.Washington* (SE),12,0,0.0,30.166666666666668,362
Time to Face* (SE),12,0,0.0,34.25,411
Tee Wee Blackpearl,12,1,0.08333333333333333,39.75,477
Alfas Joystick* (SE),12,2,0.16666666666666666,27.75,333
Pols Crazy Diamond* (SE),12,5,0.4166666666666667,4.083333333333333,49
Fidagu U.R.* (SE),12,1,0.08333333333333333,9.333333333333334,112
Lilin Lennu,12,0,0.0,19.416666666666668,233
Natasha Avant* (SE),12,1,0.08333333333333333,33.666666666666664,404
Harkeröds Cleo* (SE),12,0,0.0,27.583333333333332,331
Amaze Me Peak,12,1,0.08333333333333333,45.5,546
Vasker,12,1,0.08333333333333333,21.166666666666668,254
Global Seashore* (SE),12,0,0.0,36.5,438
Victoria Knick* (SE),12,1,0.08333333333333333,22.25,267
Newflowers King* (SE),12,3,0.25,15.583333333333334,187
Lex Liberty,12,0,0.0,45.833333333333336,550
Veams Crescendo* (SE),12,0,0.0,88.41666666666667,1061
Bear a Perfection* (SE),12,2,0.16666666666666666,32.416666666666664,389
Frost Flower,12,0,0.0,78.83333333333333,946
Zdenka* (US),12,3,0.25,6.833333333333333,82
Dazzling Pearl* (FI),12,1,0.08333333333333333,24.416666666666668,293
Harry Kane* (SE),12,0,0.0,19.25,231
Pierre S.L.G.* (SE),12,0,0.0,22.416666666666668,269
Virgo Karsk* (SE),12,0,0.0,50.083333333333336,601
Esmeralda Jons (SE),12,2,0.16666666666666666,14.083333333333334,169
I Like Likes* (SE),12,1,0.08333333333333333,33.916666666666664,407
Come Together* (SE),12,1,0.08333333333333333,25.333333333333332,304
Tabasco C.D.* (SE),12,1,0.08333333333333333,39.5,474
Mellby Exotic* (SE),12,1,0.08333333333333333,22.75,273
Västerbo My Lady (SE),12,0,0.0,23.75,285
Harppyee,12,0,0.0,16.083333333333332,193
Classical Star,12,0,0.0,38.75,465
Qwartz* (SE),12,1,0.08333333333333333,42.5,510
Nygårds Julie* (SE),12,0,0.0,50.25,603
Al's Raging Ace* (SE),12,0,0.0,12.833333333333334,154
Raama,12,3,0.25,6.583333333333333,79
Touhon Pyry,12,2,0.16666666666666666,12.5,150
Kiertäjä,12,0,0.0,47.583333333333336,571
Tango Face* (SE),12,0,0.0,21.416666666666668,257
Capitol Hill (SE),12,3,0.25,12.0,144
Enoh Boko* (SE),12,0,0.0,22.333333333333332,268
Chevelle* (SE),12,0,0.0,18.166666666666668,218
Askö Rite On* (SE),12,0,0.0,29.166666666666668,350
Monsieur Oli Doll* (SE),12,1,0.08333333333333333,51.75,621
Go Go River* (SE),12,1,0.08333333333333333,19.166666666666668,230
Verona Brodda* (SE),12,2,0.16666666666666666,24.0,288
Euklid A.T.* (RS),12,2,0.16666666666666666,4.583333333333333,55
Oilhassan,12,0,0.0,26.416666666666668,317
H.G.Braga* (SE),12,0,0.0,47.083333333333336,565
Il Vero Alfredo* (SE),12,4,0.3333333333333333,13.916666666666666,167
Tipsy Face* (SE),12,3,0.25,14.416666666666666,173
Zäta* (SE),12,2,0.16666666666666666,22.166666666666668,266
All Victor,12,0,0.0,26.75,321
Erase the Law* (SE),12,0,0.0,49.916666666666664,599
Joe Yankee* (SE),12,0,0.0,34.833333333333336,418
Tomboy* (SE),12,1,0.08333333333333333,17.5,210
Önas Nougat* (SE),12,2,0.16666666666666666,48.666666666666664,584
Juni Jo* (SE),12,1,0.08333333333333333,36.75,441
Bravo Nobless* (SE),12,0,0.0,32.666666666666664,392
Appearance W.F.* (SE),12,1,0.08333333333333333,32.083333333333336,385
Volsuritar,12,3,0.25,7.583333333333333,91
Just Perfect T.* (SE),12,2,0.16666666666666666,3.0,36
Red Guy User,12,0,0.0,32.416666666666664,389
M.T.Lecavalier* (SE),12,1,0.08333333333333333,17.166666666666668,206
Europa Sisu* (SE),12,0,0.0,22.166666666666668,266
Mr Boombastic* (SE),12,0,0.0,83.0,996
Krutov Sund* (SE),12,4,0.3333333333333333,3.75,45
Crosby* (SE),12,1,0.08333333333333333,20.0,240
Alladin Bro (SE),12,1,0.08333333333333333,14.583333333333334,175
Dragon Powerfly* (SE),12,1,0.08333333333333333,27.833333333333332,334
Lady Soldier* (SE),12,2,0.16666666666666666,31.166666666666668,374
Generaal Bianco* (NL),12,3,0.25,7.5,90
Be Spontaneous (US),12,0,0.0,79.83333333333333,958
Zjanti River* (NL),12,0,0.0,108.5,1302
Easy Pace* (SE),12,1,0.08333333333333333,16.0,192
Simba* (RS),12,2,0.16666666666666666,19.083333333333332,229
Cool Me Down* (SE),12,0,0.0,35.166666666666664,422
Base Line* (SE),12,0,0.0,43.916666666666664,527
Joe Di Maggio,12,0,0.0,24.5,294
Caxie Royale* (SE),12,1,0.08333333333333333,13.75,165
Loquito Star* (SE),12,2,0.16666666666666666,11.833333333333334,142
Heporix,12,1,0.08333333333333333,19.416666666666668,233
Pippa Hanover* (US),12,0,0.0,26.916666666666668,323
MAS Dominant,12,5,0.4166666666666667,6.083333333333333,73
Miss Shooting Star,12,1,0.08333333333333333,35.166666666666664,422
Harry River* (SE),12,3,0.25,13.166666666666666,158
O.M.Ebony* (SE),12,0,0.0,29.583333333333332,355
Eliten,12,1,0.08333333333333333,31.166666666666668,374
Sirkan Sakari,12,0,0.0,39.166666666666664,470
Don't Look Down* (US),12,0,0.0,66.83333333333333,802
Annelie Palema* (SE),12,0,0.0,35.833333333333336,430
Chocolate Toll* (SE),12,2,0.16666666666666666,14.25,171
Doneisdone* (US),12,1,0.08333333333333333,16.583333333333332,199
Skjönneberg Rosita* (NO),12,1,0.08333333333333333,11.833333333333334,142
Rally Sven* (SE),12,2,0.16666666666666666,33.166666666666664,398
Millimina* (SE),12,0,0.0,55.75,669
Dreamonspirit* (SE),12,0,0.0,35.333333333333336,424
Bottnas Baron* (SE),12,0,0.0,45.333333333333336,544
Miss Viehätys,12,0,0.0,48.416666666666664,581
Gloria,12,1,0.08333333333333333,33.833333333333336,406
Digital Passport (SE),12,4,0.3333333333333333,8.833333333333334,106
Fiery Heart* (SE),12,1,0.08333333333333333,32.833333333333336,394
Odexa* (SE),12,1,0.08333333333333333,29.25,351
Bring Me Brodde (SE),12,3,0.25,11.5,138
Ettan,12,0,0.0,72.91666666666667,875
Holiday Ors,12,2,0.16666666666666666,16.75,201
Rosemary Yankee,12,0,0.0,35.5,426
K.K.Sugarcane* (SE),12,0,0.0,60.166666666666664,722
Red White N Blue* (US),12,3,0.25,8.0,96
Alwoods Amarone* (SE),12,1,0.08333333333333333,20.916666666666668,251
Monday Moon* (SE),12,0,0.0,39.166666666666664,470
Lady Jewel* (SE),12,3,0.25,34.583333333333336,415
Hillervo,12,2,0.16666666666666666,17.583333333333332,211
Wild Commander* (SE),12,1,0.08333333333333333,92.41666666666667,1109
BWT Dallas,12,2,0.16666666666666666,5.25,63
Wild N.Crazy W.F.* (SE),12,3,0.25,19.916666666666668,239
Sky Dreamer,12,0,0.0,10.25,123
Ula Mil* (IT),12,2,0.16666666666666666,4.583333333333333,55
Young von Hall* (SE),12,0,0.0,42.916666666666664,515
Nuoralan Masa,12,0,0.0,51.583333333333336,619
Click Bait* (US),12,3,0.25,10.75,129
Can Bo* (SE),12,1,0.08333333333333333,46.416666666666664,557
Such a Knight* (SE),12,3,0.25,15.166666666666666,182
Whitsun Madonna* (SE),12,1,0.08333333333333333,21.416666666666668,257
Kung Gustav* (SE),12,0,0.0,67.66666666666667,812
Min Fina Ella* (SE),12,0,0.0,25.416666666666668,305
L.C.* (SE),12,0,0.0,40.0,480
Panic Button* (SE),12,0,0.0,91.41666666666667,1097
Dinjo* (SE),12,1,0.08333333333333333,34.833333333333336,418
Vekatus,12,0,0.0,43.916666666666664,527
Last Pilaar* (SE),12,0,0.0,6.416666666666667,77
Sissi Sirkiä,12,0,0.0,20.5,246
Cheese Action L.W.* (SE),12,2,0.16666666666666666,20.833333333333332,250
Karma Chameleon* (SE),11,0,0.0,32.90909090909091,362
Mitos Mirakel* (SE),11,0,0.0,46.18181818181818,508
Bellman Hönez* (SE),11,0,0.0,22.181818181818183,244
Taruntuuli,11,0,0.0,16.181818181818183,178
Bermuda Snapper* (SE),11,0,0.0,12.0,132
Laurila's Gilraen,11,0,0.0,67.0909090909091,738
Borups Nice (SE),11,0,0.0,53.36363636363637,587
Serious Sister (SE),11,1,0.09090909090909091,28.09090909090909,309
Naraja J.* (SE),11,0,0.0,57.81818181818182,636
Parisiodi,11,0,0.0,52.63636363636363,579
Riksun Casanova,11,1,0.09090909090909091,24.636363636363637,271
Forsberg* (SE),11,1,0.09090909090909091,10.363636363636363,114
Classic Guy,11,1,0.09090909090909091,34.72727272727273,382
Vännfors Gull* (SE),11,0,0.0,52.54545454545455,578
Paradise Beyonce,11,0,0.0,33.0,363
Space Photo* (SE),11,0,0.0,22.727272727272727,250
Niras Callecooling* (SE),11,0,0.0,38.09090909090909,419
Turknappen* (SE),11,0,0.0,41.18181818181818,453
Exil* (SE),11,0,0.0,51.63636363636363,568
Dracula* (SE),11,2,0.18181818181818182,6.181818181818182,68
Q.Skift* (SE),11,0,0.0,41.81818181818182,460
Milan Töll* (SE),11,1,0.09090909090909091,46.81818181818182,515
Florens V.J.* (SE),11,0,0.0,32.63636363636363,359
Tuffe Stingson* (SE),11,0,0.0,24.272727272727273,267
Best Dream* (FR),11,0,0.0,50.63636363636363,557
Hazard Boko* (SE),11,1,0.09090909090909091,10.454545454545455,115
Little Talks* (SE),11,2,0.18181818181818182,25.181818181818183,277
King Journey* (FI),11,0,0.0,59.72727272727273,657
More Than You Want,11,0,0.0,17.454545454545453,192
Västerbo PayMyDay* (SE),11,0,0.0,83.0909090909091,914
Direct Link* (SE),11,0,0.0,28.454545454545453,313
Pepper Broline* (SE),11,1,0.09090909090909091,25.181818181818183,277
Fortunatar,11,1,0.09090909090909091,27.0,297
Manne Doc* (SE),11,1,0.09090909090909091,41.18181818181818,453
Aileen Laday* (SE),11,1,0.09090909090909091,60.45454545454545,665
Pell Inn* (SE),11,0,0.0,23.0,253
Yoshi Swing* (SE),11,0,0.0,40.72727272727273,448
Dontgiveup Mauritz* (SE),11,0,0.0,68.9090909090909,758
Djarpur Dry* (FR),11,1,0.09090909090909091,18.181818181818183,200
Tekno Eld* (SE),11,8,0.7272727272727273,1.0909090909090908,12
Max Not Sand* (SE),11,0,0.0,47.09090909090909,518
Gibbe Roni* (SE),11,0,0.0,108.81818181818181,1197
Time for Money*,11,1,0.09090909090909091,18.818181818181817,207
Flame of Fortune* (SE),11,1,0.09090909090909091,20.363636363636363,224
Little Boss,11,4,0.36363636363636365,3.272727272727273,36
Girl's Wish,11,3,0.2727272727272727,9.727272727272727,107
Evelyn* (SE),11,2,0.18181818181818182,13.272727272727273,146
Global Lizzie (SE),11,0,0.0,40.90909090909091,450
Margarita M.* (US),11,1,0.09090909090909091,30.454545454545453,335
Hakon von Haithabu* (DE),11,7,0.6363636363636364,2.727272727272727,30
Vesle Maia* (NO),11,3,0.2727272727272727,25.454545454545453,280
Illvilja* (SE),11,0,0.0,65.54545454545455,721
Bale la Marc* (DK),11,1,0.09090909090909091,24.09090909090909,265
Super Steve* (SE),11,4,0.36363636363636365,2.6363636363636362,29
Savannah Journey,11,0,0.0,26.727272727272727,294
Höstbo Rut* (SE),11,0,0.0,38.63636363636363,425
Bravo Lita* (SE),11,0,0.0,81.27272727272727,894
Anttilan Eka,11,0,0.0,28.454545454545453,313
Dream Night Palema* (SE),11,3,0.2727272727272727,15.636363636363637,172
Fantasy In* (SE),11,2,0.18181818181818182,27.727272727272727,305
Unsafe Investment* (SE),11,1,0.09090909090909091,13.818181818181818,152
MölleslettensLinna* (NO),11,1,0.09090909090909091,23.90909090909091,263
Immortal Boko* (SE),11,0,0.0,26.727272727272727,294
Arvon Herra,11,0,0.0,11.727272727272727,129
Turbo Torp* (SE),11,0,0.0,48.90909090909091,538
Undying Lands* (FI),11,0,0.0,37.27272727272727,410
Penalty Fare* (SE),11,0,0.0,102.36363636363636,1126
Mooncake Wine* (SE),11,2,0.18181818181818182,29.636363636363637,326
Josselin W.F.* (SE),11,1,0.09090909090909091,26.545454545454547,292
Rumour Has It* (SE),11,0,0.0,18.818181818181817,207
Gold Case* (SE),11,2,0.18181818181818182,32.54545454545455,358
Ganyboy* (DE),11,1,0.09090909090909091,36.36363636363637,400
Nicce Mour,11,1,0.09090909090909091,23.818181818181817,262
Janne Sisu* (SE),11,0,0.0,42.27272727272727,465
Sioux Perfect Day* (SE),11,0,0.0,66.72727272727273,734
Nerida* (SE),11,1,0.09090909090909091,44.36363636363637,488
Finogo Pointer* (SE),11,0,0.0,49.54545454545455,545
Ultimate Critic,11,2,0.18181818181818182,22.181818181818183,244
Zamboko* (SE),11,0,0.0,12.181818181818182,134
Quick Cash,11,0,0.0,32.09090909090909,353
New Flame* (SE),11,0,0.0,62.0,682
Francesco Boko* (SE),11,0,0.0,16.454545454545453,181
Diamond's Sweety* (SE),11,0,0.0,31.818181818181817,350
Engine Interface* (SE),11,0,0.0,47.09090909090909,518
Test Pilot* (SE),11,2,0.18181818181818182,8.727272727272727,96
Sognare* (SE),11,1,0.09090909090909091,18.818181818181817,207
Master Blaster* (SE),11,6,0.5454545454545454,2.272727272727273,25
Sunrise Surprise,11,1,0.09090909090909091,42.63636363636363,469
Emile Zola Sisu* (SE),11,5,0.45454545454545453,2.3636363636363638,26
Fiery Sid,11,0,0.0,45.63636363636363,502
Risådina* (SE),11,3,0.2727272727272727,13.818181818181818,152
Tuulten Taika,11,0,0.0,18.09090909090909,199
Romeo Dana* (SE),11,1,0.09090909090909091,30.0,330
Wild Nock* (DK),11,2,0.18181818181818182,19.272727272727273,212
Kingkong Tooma (SE),11,1,0.09090909090909091,21.181818181818183,233
Lady Nadine* (DE),11,3,0.2727272727272727,3.4545454545454546,38
Kaci* (SE),11,2,0.18181818181818182,9.727272727272727,107
Helacs Zingapore* (SE),11,0,0.0,52.18181818181818,574
Well Done la Marc* (SE),11,1,0.09090909090909091,9.545454545454545,105
Wincent Collins,11,0,0.0,44.72727272727273,492
Tout la Face* (SE),11,1,0.09090909090909091,39.09090909090909,430
Meren Maininki,11,0,0.0,44.09090909090909,485
Hissutar,11,1,0.09090909090909091,34.0,374
Vieskerin Venla,11,0,0.0,21.272727272727273,234
White Bobbysock* (SE),11,1,0.09090909090909091,42.81818181818182,471
Vamp Kronos* (SE),11,5,0.45454545454545453,4.181818181818182,46
Star Gait* (SE),11,0,0.0,112.27272727272727,1235
Neo Sånna* (SE),11,2,0.18181818181818182,11.727272727272727,129
Vanquish Kronos* (SE),11,2,0.18181818181818182,10.636363636363637,117
Energy Zon* (SE),11,1,0.09090909090909091,41.81818181818182,460
T.P.Fromadream (SE),11,1,0.09090909090909091,16.727272727272727,184
Flippans Selina* (SE),11,0,0.0,69.45454545454545,764
Automower* (SE),11,1,0.09090909090909091,22.727272727272727,250
Stoneisle Ocean* (FI),11,3,0.2727272727272727,17.636363636363637,194
Hurman Suvi,11,1,0.09090909090909091,9.545454545454545,105
Saaga S,11,0,0.0,6.454545454545454,71
Heikkalan Pehtoor,11,1,0.09090909090909091,19.727272727272727,217
Jaqueline Coger* (SE),11,1,0.09090909090909091,27.545454545454547,303
Helix* (SE),11,2,0.18181818181818182,18.454545454545453,203
Hazel Hen,11,0,0.0,77.9090909090909,857
Lord Flax* (SE),11,5,0.45454545454545453,6.0,66
Herra Hanuri,11,0,0.0,51.09090909090909,562
Caloy* (SE),11,2,0.18181818181818182,17.90909090909091,197
Beck Jerven* (NO),11,0,0.0,32.09090909090909,353
Camana* (SE),11,1,0.09090909090909091,7.7272727272727275,85
Isbjörn* (SE),11,7,0.6363636363636364,7.454545454545454,82
Myrkky,11,1,0.09090909090909091,18.90909090909091,208
Celeste Beyonce,11,0,0.0,80.36363636363636,884
Tiger Woodland* (SE),11,0,0.0,29.272727272727273,322
Van Gils* (SE),11,2,0.18181818181818182,9.454545454545455,104
Will Be Showtime,11,1,0.09090909090909091,16.727272727272727,184
Börge* (DK),11,5,0.45454545454545453,3.3636363636363638,37
Quito Lane* (SE),11,5,0.45454545454545453,4.818181818181818,53
Save Our Souls* (SE),11,2,0.18181818181818182,17.636363636363637,194
Rive Mitzi,11,0,0.0,40.54545454545455,446
Merett Hill,11,0,0.0,73.72727272727273,811
Flower's Victory,11,0,0.0,26.636363636363637,293
Kid Vacation* (SE),11,3,0.2727272727272727,14.363636363636363,158
Greenstream* (SE),11,1,0.09090909090909091,52.90909090909091,582
Moshus Prinsen* (SE),11,1,0.09090909090909091,22.636363636363637,249
Kadway Tanks* (SE),11,1,0.09090909090909091,4.090909090909091,45
La Cerise* (SE),11,1,0.09090909090909091,20.90909090909091,230
Alva K.* (SE),11,1,0.09090909090909091,26.90909090909091,296
Rainbow Qbin* (SE),11,0,0.0,16.454545454545453,181
Paulas Prins* (SE),11,0,0.0,16.363636363636363,180
Astaire America (US),11,0,0.0,16.727272727272727,184
Saliga* (SE),11,0,0.0,17.818181818181817,196
Global Update* (SE),11,0,0.0,19.545454545454547,215
Tajtanium P.C.* (SE),11,0,0.0,75.63636363636364,832
Stoneisle Ocean,11,3,0.2727272727272727,19.09090909090909,210
S.N. Mikaela,11,0,0.0,48.27272727272727,531
Cube Harry,11,0,0.0,25.727272727272727,283
Rim Perfect* (SE),11,3,0.2727272727272727,14.0,154
Jamas Vilmer,11,6,0.5454545454545454,2.8181818181818183,31
Kaching* (US),11,2,0.18181818181818182,10.909090909090908,120
Debbie's Dartque,11,0,0.0,89.18181818181819,981
Azorit Lloyd,11,3,0.2727272727272727,8.727272727272727,96
Cousin Princess,11,2,0.18181818181818182,4.090909090909091,45
Worrywart* (SE),11,4,0.36363636363636365,5.0,55
Västerbo Amaretto* (SE),11,0,0.0,12.0,132
Pikku-Ryti,11,3,0.2727272727272727,11.363636363636363,125
Indira O.E.* (DE),11,1,0.09090909090909091,7.909090909090909,87
Haga Modde* (SE),11,3,0.2727272727272727,4.454545454545454,49
Zamantha Knick* (SE),11,0,0.0,25.636363636363637,282
Mr Looba Looba,11,0,0.0,71.27272727272727,784
Sigge S.R.* (SE),11,1,0.09090909090909091,45.54545454545455,501
Sayonara Napalm,11,0,0.0,56.18181818181818,618
Valtori,11,3,0.2727272727272727,9.545454545454545,105
President Lindy* (US),11,1,0.09090909090909091,9.909090909090908,109
Myytti,11,0,0.0,24.818181818181817,273
Nenuphar Noir,11,2,0.18181818181818182,11.909090909090908,131
Mac Duncan,11,0,0.0,112.18181818181819,1234
Combonumberfive* (SE),11,0,0.0,9.454545454545455,104
Fjeldstad Goggen* (NO),11,1,0.09090909090909091,19.363636363636363,213
Casterly Rock* (SE),11,1,0.09090909090909091,15.363636363636363,169
Rikki Tikki Face* (SE),11,1,0.09090909090909091,12.0,132
Hulte Annika* (SE),11,3,0.2727272727272727,8.363636363636363,92
Röyns Kristine* (NO),11,1,0.09090909090909091,25.727272727272727,283
Love Ain't Easy* (SE),11,0,0.0,17.545454545454547,193
Lome Prins* (SE),11,0,0.0,54.0,594
MAS Capacity,11,6,0.5454545454545454,3.727272727272727,41
Frenchnorwegian ID* (FR),11,4,0.36363636363636365,6.545454545454546,72
Lady Isabell* (SE),11,0,0.0,29.181818181818183,321
Lillsessan* (SE),11,0,0.0,31.181818181818183,343
Born to Run G.G.* (SE),11,0,0.0,30.0,330
Energia Urho,11,1,0.09090909090909091,16.272727272727273,179
Digital Future* (SE),11,0,0.0,52.72727272727273,580
Carlos C.* (SE),11,2,0.18181818181818182,36.45454545454545,401
Gossip's Cash* (SE),11,1,0.09090909090909091,13.363636363636363,147
Massitj* (SE),11,0,0.0,44.72727272727273,492
Neo Southwind* (SE),11,0,0.0,52.36363636363637,576
Gretchen,11,1,0.09090909090909091,12.545454545454545,138
Categorical* (NO),11,3,0.2727272727272727,11.909090909090908,131
Havana Boko* (SE),11,4,0.36363636363636365,16.818181818181817,185
Aztec Boko* (NL),11,0,0.0,29.09090909090909,320
Joanna S.* (SE),11,0,0.0,23.0,253
Wilman Piika,11,3,0.2727272727272727,6.909090909090909,76
Likan Tase,11,0,0.0,37.63636363636363,414
Lissun Myrsky,11,2,0.18181818181818182,21.09090909090909,232
D.D's Perseverance* (US),11,1,0.09090909090909091,20.636363636363637,227
Wille's Question,11,0,0.0,31.0,341
Tulipetti,11,2,0.18181818181818182,11.363636363636363,125
Osborn Trot* (SE),11,3,0.2727272727272727,8.0,88
Ruth Halbak* (SE),11,1,0.09090909090909091,10.636363636363637,117
Holland Boko* (SE),11,0,0.0,9.909090909090908,109
Sanita Leejs* (SE),11,1,0.09090909090909091,48.54545454545455,534
I Got the Moves* (SE),11,0,0.0,19.818181818181817,218
Lill Nona Kullers* (SE),11,1,0.09090909090909091,39.36363636363637,433
Titans Hild* (SE),11,0,0.0,37.63636363636363,414
G.G.Igor* (SE),11,0,0.0,63.09090909090909,694
Vilar Lake,11,3,0.2727272727272727,5.7272727272727275,63
My Silver Lining* (SE),11,3,0.2727272727272727,3.8181818181818183,42
Casanova Sisu* (SE),11,0,0.0,15.727272727272727,173
Björs Idun* (SE),11,3,0.2727272727272727,6.181818181818182,68
Nelle Atticus Big* (SE),11,0,0.0,53.63636363636363,590
Kiss Me Quick H.C.* (SE),11,1,0.09090909090909091,22.363636363636363,246
Torwall* (SE),11,0,0.0,37.54545454545455,413
Cruise Line,11,0,0.0,45.36363636363637,499
Frozen Sisu* (SE),11,0,0.0,55.0,605
Ängspilen* (SE),11,2,0.18181818181818182,15.181818181818182,167
Isa Sånna (SE),11,1,0.09090909090909091,90.27272727272727,993
Västerbo Dernier* (SE),11,0,0.0,60.0,660
Extra Fudge* (US),11,4,0.36363636363636365,5.7272727272727275,63
The Love (SE),11,0,0.0,40.45454545454545,445
Robis Silver (SE),11,0,0.0,89.54545454545455,985
I Am Your Dream,11,1,0.09090909090909091,21.181818181818183,233
Still Going Strong* (SE),11,0,0.0,58.09090909090909,639
Kurt Cobain* (SE),11,3,0.2727272727272727,3.3636363636363638,37
Gimme Ya Wallet,11,0,0.0,42.0,462
Even's First Boy* (SE),11,7,0.6363636363636364,1.9090909090909092,21
Speedy Favorit* (SE),11,0,0.0,63.72727272727273,701
Top Secret Face* (SE),11,0,0.0,8.545454545454545,94
Simb Tropeo* (SE),11,1,0.09090909090909091,15.272727272727273,168
Valnes Filippa* (SE),11,0,0.0,36.27272727272727,399
Cali Maks* (SE),11,1,0.09090909090909091,54.54545454545455,600
Isildur* (SE),11,0,0.0,27.818181818181817,306
Gunell Palema* (SE),11,0,0.0,7.363636363636363,81
Minou Jim,11,0,0.0,25.818181818181817,284
Vienan Myrsky,11,1,0.09090909090909091,7.0,77
Helkan Urho,11,5,0.45454545454545453,10.0,110
Doolittle Laday* (SE),11,1,0.09090909090909091,20.636363636363637,227
Global Unesco* (SE),11,4,0.36363636363636365,2.4545454545454546,27
Order by Heaven* (SE),11,0,0.0,12.272727272727273,135
Valborg Marje* (SE),11,2,0.18181818181818182,7.454545454545454,82
Fairytale Sisu* (SE),11,1,0.09090909090909091,4.181818181818182,46
Kindy Cane* (SE),11,5,0.45454545454545453,4.454545454545454,49
Erwin* (SE),11,1,0.09090909090909091,4.363636363636363,48
Double Cross* (SE),11,0,0.0,53.63636363636363,590
Quantum Tanqueray* (SE),11,1,0.09090909090909091,41.09090909090909,452
Zelig Kronos* (IT),11,2,0.18181818181818182,30.454545454545453,335
Shocking Superman* (NO),11,2,0.18181818181818182,9.909090909090908,109
Surprise Lily,11,3,0.2727272727272727,14.636363636363637,161
Grevens Monika* (SE),11,0,0.0,100.18181818181819,1102
Nooranteri,11,0,0.0,44.81818181818182,493
Coolboy Laday* (SE),11,0,0.0,22.0,242
Bijou Bourbon H.M.* (SE),11,1,0.09090909090909091,22.727272727272727,250
Quite Wish* (SE),11,2,0.18181818181818182,18.545454545454547,204
Fellini Boko* (SE),11,1,0.09090909090909091,23.818181818181817,262
Kilmeri,11,4,0.36363636363636365,7.7272727272727275,85
Beaks Manello* (NO),11,1,0.09090909090909091,21.181818181818183,233
Mico Roff,11,1,0.09090909090909091,23.818181818181817,262
Goofy Goof,11,0,0.0,26.363636363636363,290
Månfröken* (SE),11,2,0.18181818181818182,8.181818181818182,90
Legoholm Zon* (SE),11,2,0.18181818181818182,5.2727272727272725,58
Styfs Dunder* (SE),11,0,0.0,40.18181818181818,442
Ego Hoss,11,1,0.09090909090909091,10.090909090909092,111
Den of Warlock* (US),11,2,0.18181818181818182,18.0,198
Vännfors Odin* (SE),11,0,0.0,9.909090909090908,109
Engla V.D.* (SE),11,0,0.0,26.454545454545453,291
Cash Dream* (SE),11,1,0.09090909090909091,29.181818181818183,321
Gossip's Princess* (SE),11,0,0.0,84.27272727272727,927
Nicois du Gull* (SE),11,1,0.09090909090909091,26.818181818181817,295
Petite Håleryd* (SE),11,1,0.09090909090909091,6.181818181818182,68
Capri,11,1,0.09090909090909091,12.636363636363637,139
Juni Goggen* (SE),11,2,0.18181818181818182,26.545454545454547,292
Inshallah* (SE),11,2,0.18181818181818182,19.0,209
Domino Brick* (SE),11,2,0.18181818181818182,13.090909090909092,144
Nonstop All Over* (SE),11,0,0.0,33.09090909090909,364
Augusta* (SE),11,0,0.0,34.0,374
Uncontested Match* (SE),11,2,0.18181818181818182,7.636363636363637,84
Gangstra* (SE),11,2,0.18181818181818182,12.909090909090908,142
Sotfire* (SE),11,2,0.18181818181818182,21.181818181818183,233
